"R0000100","R0009600","R0173600","R0214700","R0214800"
11031,5,18,3,2
11032,9,15,3,1
11033,3,18,3,2
11034,6,18,3,2
11035,6,18,3,2
11036,6,15,3,1
11037,3,15,3,1
11038,3,15,3,1
11039,12,15,3,1
11040,3,15,3,1
11041,6,17,1,1
11042,1,15,3,1
11043,1,16,2,1
11044,1,16,2,1
11045,1,16,2,1
11046,12,15,3,1
11047,6,15,3,1
11048,6,15,3,1
11049,17,17,1,1
11050,3,15,3,1
11051,1,16,2,1
11052,1,16,2,1
11053,29,15,3,1
11054,1,16,2,1
11055,9,15,3,1
11056,3,15,3,1
11057,6,15,3,1
11058,3,15,3,1
11059,6,15,3,1
11060,29,15,3,1
11061,11,15,3,1
11062,1,16,2,1
11063,3,15,3,1
11064,19,17,1,1
11065,1,16,2,1
11066,5,15,3,1
11067,29,15,3,1
11068,1,16,2,1
11069,1,16,2,1
11070,1,16,2,1
11071,1,16,2,1
11072,1,16,2,1
11073,6,15,3,1
11074,1,16,2,1
11075,6,15,3,1
11076,6,15,3,1
11077,19,17,1,1
11078,1,16,2,1
11079,25,15,3,1
11080,3,15,3,1
11081,29,15,3,1
11082,1,16,2,1
11083,1,16,2,1
11084,3,15,3,1
11085,19,17,1,1
11086,11,15,3,1
11087,1,16,2,1
11088,1,16,2,1
11089,6,15,3,1
11090,11,15,3,1
11091,1,16,2,1
11092,29,15,3,1
11093,0,15,3,1
11094,3,15,3,1
11095,9,15,3,1
11096,1,16,2,1
11097,1,16,2,1
11098,29,18,3,2
11099,6,18,3,2
11100,28,19,2,2
11101,1,19,2,2
11102,1,16,2,1
11103,1,19,2,2
11104,1,19,2,2
11105,1,15,3,1
11106,6,15,3,1
11107,1,19,2,2
11108,6,18,3,2
11109,6,17,1,1
11110,6,15,3,1
11111,6,15,3,1
11112,6,15,3,1
11113,29,15,3,1
11114,3,15,3,1
11115,3,18,3,2
11116,29,18,3,2
11117,9,15,3,1
11118,19,17,1,1
11119,3,15,3,1
11120,3,15,3,1
11121,6,15,3,1
11122,3,18,3,2
11123,5,20,1,2
11124,1,16,2,1
11125,1,19,2,2
11126,6,15,3,1
11127,28,15,3,1
11128,19,17,1,1
11129,25,15,3,1
11130,1,19,2,2
11131,5,18,3,2
11132,9,18,3,2
11133,7,18,3,2
11134,3,18,3,2
11135,6,18,3,2
11136,1,19,2,2
11137,3,18,3,2
11138,29,15,3,1
11139,29,15,3,1
11140,6,15,3,1
11141,1,15,3,1
11142,5,17,1,1
11143,29,15,3,1
11144,1,19,2,2
11145,3,18,3,2
11146,11,18,3,2
11147,6,18,3,2
11148,29,18,3,2
11149,29,18,3,2
11150,3,18,3,2
11151,22,18,3,2
11152,5,18,3,2
11153,1,19,2,2
11154,3,15,3,1
11155,1,19,2,2
11156,1,16,2,1
11157,16,17,1,1
11158,3,15,3,1
11159,28,18,3,2
11160,29,18,3,2
11161,1,19,2,2
11162,1,19,2,2
11163,11,18,3,2
11164,6,18,3,2
11165,28,15,3,1
11166,29,15,3,1
11167,9,15,3,1
11168,29,18,3,2
11169,29,18,3,2
11170,29,18,3,2
11171,6,18,3,2
11172,3,18,3,2
11173,9,18,3,2
11174,6,18,3,2
11175,3,18,3,2
11176,1,19,2,2
11177,3,18,3,2
11178,1,16,2,1
11179,1,16,2,1
11180,1,19,2,2
11181,12,15,3,1
11182,9,18,3,2
11183,29,18,3,2
11184,1,19,2,2
11185,6,15,3,1
11186,16,17,1,1
11187,6,18,3,2
11188,3,18,3,2
11189,3,18,3,2
11190,6,20,1,2
11191,6,18,3,2
11192,1,16,2,1
11193,29,15,3,1
11194,1,16,2,1
11195,1,16,2,1
11196,6,15,3,1
11197,29,15,3,1
11198,5,15,3,1
11199,1,19,2,2
11200,11,18,3,2
11201,6,15,3,1
11202,3,15,3,1
11203,3,18,3,2
11204,28,18,3,2
11205,29,15,3,1
11206,1,16,2,1
11207,3,15,3,1
11208,29,15,3,1
11209,19,17,1,1
11210,1,19,2,2
11211,1,19,2,2
11212,5,15,3,1
11213,6,18,3,2
11214,3,18,3,2
11215,6,15,3,1
11216,3,15,3,1
11217,6,18,3,2
11218,3,15,3,1
11219,6,18,3,2
11220,3,18,3,2
11221,1,16,2,1
11222,6,20,1,2
11223,28,15,3,1
11224,3,18,3,2
11225,5,18,3,2
11226,3,18,3,2
11227,9,15,3,1
11228,3,18,3,2
11229,6,15,3,1
11230,6,15,3,1
11231,1,16,2,1
11232,5,15,3,1
11233,11,15,3,1
11234,5,15,3,1
11235,22,18,3,2
11236,29,18,3,2
11237,3,18,3,2
11238,3,15,3,1
11239,3,15,3,1
11240,11,15,3,1
11241,22,15,3,1
11242,5,15,3,1
11243,5,18,3,2
11244,18,18,3,2
11245,3,15,3,1
11246,3,15,3,1
11247,3,15,3,1
11248,29,15,3,1
11249,4,15,3,1
11250,11,15,3,1
11251,3,15,3,1
11252,9,15,3,1
11253,7,15,3,1
11254,6,15,3,1
11255,3,15,3,1
11256,11,15,3,1
11257,11,15,3,1
11258,6,15,3,1
11259,3,18,3,2
11260,5,18,3,2
11261,29,18,3,2
11262,29,18,3,2
11263,29,15,3,1
11264,1,16,2,1
11265,6,15,3,1
11266,6,18,3,2
11267,3,15,3,1
11268,29,18,3,2
11269,3,18,3,2
11270,28,18,3,2
11271,6,15,3,1
11272,3,18,3,2
11273,3,15,3,1
11274,1,16,2,1
11275,11,15,3,1
11276,1,19,2,2
11277,6,18,3,2
11278,11,18,3,2
11279,5,15,3,1
11280,3,15,3,1
11281,6,15,3,1
11282,11,15,3,1
11283,6,18,3,2
11284,11,18,3,2
11285,6,18,3,2
11286,1,19,2,2
11287,6,15,3,1
11288,3,15,3,1
11289,6,15,3,1
11290,5,15,3,1
11291,11,15,3,1
11292,3,15,3,1
11293,3,15,3,1
11294,6,15,3,1
11295,11,17,1,1
11296,6,18,3,2
11297,3,15,3,1
11298,11,18,3,2
11299,3,18,3,2
11300,6,15,3,1
11301,3,15,3,1
11302,6,15,3,1
11303,3,15,3,1
11304,6,18,3,2
11305,1,16,2,1
11306,28,20,1,2
11307,11,18,3,2
11308,18,18,3,2
11309,12,18,3,2
11310,11,18,3,2
11311,28,15,3,1
11312,6,15,3,1
11313,4,18,3,2
11314,3,15,3,1
11315,3,15,3,1
11316,28,15,3,1
11317,29,15,3,1
11318,29,15,3,1
11319,3,18,3,2
11320,3,18,3,2
11321,22,18,3,2
11322,6,15,3,1
11323,11,15,3,1
11324,6,18,3,2
11325,1,16,2,1
11326,1,19,2,2
11327,8,18,3,2
11328,6,15,3,1
11329,1,16,2,1
11330,6,15,3,1
11331,6,15,3,1
11332,3,15,3,1
11333,19,17,1,1
11334,5,15,3,1
11335,11,15,3,1
11336,5,15,3,1
11337,3,15,3,1
11338,6,15,3,1
11339,5,15,3,1
11340,6,15,3,1
11341,1,19,2,2
11342,1,16,2,1
11343,11,18,3,2
11344,9,15,3,1
11345,5,18,3,2
11346,3,18,3,2
11347,6,18,3,2
11348,5,18,3,2
11349,6,15,3,1
11350,5,15,3,1
11351,12,15,3,1
11352,6,15,3,1
11353,6,15,3,1
11354,11,15,3,1
11355,3,18,3,2
11356,21,18,3,2
11357,3,18,3,2
11358,6,18,3,2
11359,25,15,3,1
11360,6,15,3,1
11361,3,15,3,1
11362,3,15,3,1
11363,1,19,2,2
11364,6,15,3,1
11365,11,18,3,2
11366,11,18,3,2
11367,1,16,2,1
11368,29,15,3,1
11369,4,18,3,2
11370,3,15,3,1
11371,3,18,3,2
11372,1,16,2,1
11373,6,18,3,2
11374,3,18,3,2
11375,25,18,3,2
11376,11,15,3,1
11377,3,15,3,1
11378,6,18,3,2
11379,3,15,3,1
11380,6,18,3,2
11381,12,15,3,1
11382,1,16,2,1
11383,6,15,3,1
11384,3,15,3,1
11385,25,15,3,1
11386,5,15,3,1
11387,11,15,3,1
11388,6,15,3,1
11389,3,18,3,2
11390,3,18,3,2
11391,21,15,3,1
11392,11,18,3,2
11393,3,18,3,2
11394,6,15,3,1
11395,9,20,1,2
11396,6,18,3,2
11397,3,18,3,2
11398,6,18,3,2
11399,5,18,3,2
11400,29,18,3,2
11401,11,18,3,2
11402,5,18,3,2
11403,3,18,3,2
11404,5,18,3,2
11405,5,15,3,1
11406,12,15,3,1
11407,1,19,2,2
11408,5,15,3,1
11409,12,18,3,2
11410,1,16,2,1
11411,5,18,3,2
11412,1,19,2,2
11413,6,15,3,1
11414,3,15,3,1
11415,6,15,3,1
11416,6,18,3,2
11417,3,15,3,1
11418,11,15,3,1
11419,29,15,3,1
11420,5,18,3,2
11421,28,15,3,1
11422,5,15,3,1
11423,6,15,3,1
11424,6,15,3,1
11425,6,15,3,1
11426,9,15,3,1
11427,28,20,1,2
11428,28,15,3,1
11429,1,16,2,1
11430,3,15,3,1
11431,16,17,1,1
11432,6,18,3,2
11433,29,15,3,1
11434,9,15,3,1
11435,5,15,3,1
11436,9,17,1,1
11437,28,15,3,1
11438,1,16,2,1
11439,11,15,3,1
11440,9,18,3,2
11441,3,15,3,1
11442,6,18,3,2
11443,1,18,3,2
11444,1,16,2,1
11445,28,18,3,2
11446,6,18,3,2
11447,22,18,3,2
11448,3,18,3,2
11449,29,18,3,2
11450,18,20,1,2
11451,11,15,3,1
11452,9,15,3,1
11453,3,15,3,1
11454,5,18,3,2
11455,11,18,3,2
11456,1,19,2,2
11457,3,18,3,2
11458,6,18,3,2
11459,3,18,3,2
11460,3,18,3,2
11461,5,18,3,2
11462,11,15,3,1
11463,1,16,2,1
11464,3,15,3,1
11465,6,15,3,1
11466,9,15,3,1
11467,5,15,3,1
11468,3,18,3,2
11469,11,15,3,1
11470,3,15,3,1
11471,11,18,3,2
11472,1,19,2,2
11473,5,15,3,1
11474,5,18,3,2
11475,6,15,3,1
11476,5,15,3,1
11477,11,18,3,2
11478,1,16,2,1
11479,6,15,3,1
11480,3,15,3,1
11481,6,15,3,1
11482,3,18,3,2
11483,18,15,3,1
11484,3,15,3,1
11485,1,19,2,2
11486,11,18,3,2
11487,29,18,3,2
11488,6,18,3,2
11489,0,15,3,1
11490,9,18,3,2
11491,1,19,2,2
11492,3,18,3,2
11493,9,18,3,2
11494,3,20,1,2
11495,12,15,3,1
11496,3,15,3,1
11497,5,17,1,1
11498,6,15,3,1
11499,22,15,3,1
11500,18,17,1,1
11501,5,18,3,2
11502,6,18,3,2
11503,3,18,3,2
11504,1,19,2,2
11505,3,15,3,1
11506,28,15,3,1
11507,3,15,3,1
11508,28,15,3,1
11509,6,15,3,1
11510,12,15,3,1
11511,1,16,2,1
11512,9,18,3,2
11513,28,15,3,1
11514,5,18,3,2
11515,3,15,3,1
11516,3,15,3,1
11517,6,18,3,2
11518,3,18,3,2
11519,9,18,3,2
11520,3,15,3,1
11521,6,18,3,2
11522,11,15,3,1
11523,29,15,3,1
11524,3,18,3,2
11525,1,16,2,1
11526,6,15,3,1
11527,6,18,3,2
11528,6,18,3,2
11529,6,18,3,2
11530,6,15,3,1
11531,5,18,3,2
11532,6,18,3,2
11533,29,18,3,2
11534,5,15,3,1
11535,1,16,2,1
11536,8,17,1,1
11537,3,18,3,2
11538,5,18,3,2
11539,12,15,3,1
11540,5,18,3,2
11541,5,18,3,2
11542,3,15,3,1
11543,3,15,3,1
11544,3,15,3,1
11545,3,15,3,1
11546,28,15,3,1
11547,1,16,2,1
11548,3,18,3,2
11549,5,18,3,2
11550,1,19,2,2
11551,12,15,3,1
11552,6,15,3,1
11553,5,18,3,2
11554,1,19,2,2
11555,6,18,3,2
11556,6,18,3,2
11557,5,18,3,2
11558,9,15,3,1
11559,1,16,2,1
11560,28,15,3,1
11561,21,16,2,1
11562,3,15,3,1
11563,9,18,3,2
11564,3,18,3,2
11565,1,16,2,1
11566,9,18,3,2
11567,4,17,1,1
11568,28,15,3,1
11569,12,15,3,1
11570,3,18,3,2
11571,29,18,3,2
11572,4,18,3,2
11573,13,18,3,2
11574,6,15,3,1
11575,17,20,1,2
11576,6,18,3,2
11577,6,15,3,1
11578,9,15,3,1
11579,3,15,3,1
11580,11,15,3,1
11581,3,15,3,1
11582,28,15,3,1
11583,5,15,3,1
11584,3,15,3,1
11585,3,15,3,1
11586,6,15,3,1
11587,6,15,3,1
11588,4,15,3,1
11589,4,15,3,1
11590,6,15,3,1
11591,3,15,3,1
11592,11,15,3,1
11593,6,15,3,1
11594,18,17,1,1
11595,9,15,3,1
11596,6,15,3,1
11597,8,15,3,1
11598,11,15,3,1
11599,3,15,3,1
11600,29,15,3,1
11601,19,17,1,1
11602,6,15,3,1
11603,29,15,3,1
11604,6,15,3,1
11605,5,17,1,1
11606,6,15,3,1
11607,1,16,2,1
11608,28,17,1,1
11609,29,15,3,1
11610,5,15,3,1
11611,6,15,3,1
11612,6,15,3,1
11613,1,16,2,1
11614,11,15,3,1
11615,3,15,3,1
11616,3,15,3,1
11617,22,15,3,1
11618,6,15,3,1
11619,6,15,3,1
11620,3,15,3,1
11621,3,15,3,1
11622,3,15,3,1
11623,1,16,2,1
11624,6,15,3,1
11625,1,16,2,1
11626,6,15,3,1
11627,11,15,3,1
11628,9,15,3,1
11629,15,17,1,1
11630,6,15,3,1
11631,3,15,3,1
11632,6,15,3,1
11633,3,18,3,2
11634,6,15,3,1
11635,11,15,3,1
11636,1,16,2,1
11637,4,17,1,1
11638,9,15,3,1
11639,6,18,3,2
11640,3,18,3,2
11641,3,18,3,2
11642,5,18,3,2
11643,3,15,3,1
11644,3,15,3,1
11645,1,19,2,2
11646,25,15,3,1
11647,1,19,2,2
11648,4,15,3,1
11649,9,15,3,1
11650,12,18,3,2
11651,1,16,2,1
11652,3,18,3,2
11653,22,15,3,1
11654,3,15,3,1
11655,28,15,3,1
11656,3,15,3,1
11657,20,15,3,1
11658,1,16,2,1
11659,6,15,3,1
11660,5,15,3,1
11661,11,15,3,1
11662,17,17,1,1
11663,3,15,3,1
11664,1,16,2,1
11665,6,15,3,1
11666,3,15,3,1
11667,6,15,3,1
11668,3,15,3,1
11669,3,15,3,1
11670,9,15,3,1
11671,6,15,3,1
11672,6,15,3,1
11673,3,15,3,1
11674,3,15,3,1
11675,11,15,3,1
11676,1,16,2,1
11677,3,15,3,1
11678,5,15,3,1
11679,3,15,3,1
11680,6,15,3,1
11681,9,15,3,1
11682,12,15,3,1
11683,3,15,3,1
11684,5,15,3,1
11685,6,15,3,1
11686,11,15,3,1
11687,3,15,3,1
11688,11,15,3,1
11689,6,15,3,1
11690,6,15,3,1
11691,5,15,3,1
11692,6,15,3,1
11693,3,15,3,1
11694,3,15,3,1
11695,28,15,3,1
11696,1,16,2,1
11697,3,15,3,1
11698,6,15,3,1
11699,3,15,3,1
11700,3,15,3,1
11701,6,15,3,1
11702,9,15,3,1
11703,29,15,3,1
11704,22,15,3,1
11705,6,18,3,2
11706,6,18,3,2
11707,12,15,3,1
11708,9,18,3,2
11709,6,18,3,2
11710,11,18,3,2
11711,3,18,3,2
11712,3,15,3,1
11713,6,18,3,2
11714,29,18,3,2
11715,29,15,3,1
11716,6,15,3,1
11717,5,18,3,2
11718,11,18,3,2
11719,3,18,3,2
11720,3,15,3,1
11721,5,15,3,1
11722,3,15,3,1
11723,2,15,3,1
11724,11,15,3,1
11725,29,18,3,2
11726,11,18,3,2
11727,3,15,3,1
11728,6,15,3,1
11729,6,15,3,1
11730,23,15,3,1
11731,11,18,3,2
11732,5,18,3,2
11733,3,18,3,2
11734,29,18,3,2
11735,29,15,3,1
11736,29,15,3,1
11737,3,15,3,1
11738,18,17,1,1
11739,5,18,3,2
11740,22,15,3,1
11741,3,18,3,2
11742,5,18,3,2
11743,29,18,3,2
11744,28,18,3,2
11745,3,15,3,1
11746,1,19,2,2
11747,6,18,3,2
11748,5,15,3,1
11749,28,15,3,1
11750,3,1,3,1
11751,6,1,3,1
11752,1,7,2,2
11753,3,5,3,2
11754,12,1,3,1
11755,12,1,3,1
11756,11,5,3,2
11757,11,5,3,2
11758,11,1,3,1
11759,6,1,3,1
11760,1,3,2,1
11761,1,7,2,2
11762,1,3,2,1
11763,1,3,2,1
11764,1,7,2,2
11765,1,7,2,2
11766,1,7,2,2
11767,11,1,3,1
11768,11,5,3,2
11769,28,5,3,2
11770,28,1,3,1
11771,1,3,2,1
11772,20,8,1,2
11773,20,8,1,2
11774,3,5,3,2
11775,3,1,3,1
11776,12,3,2,1
11777,1,7,2,2
11778,1,7,2,2
11779,6,5,3,2
11780,5,1,3,1
11781,5,5,3,2
11782,5,1,3,1
11783,3,5,3,2
11784,23,5,3,2
11785,15,8,1,2
11786,15,8,1,2
11787,5,5,3,2
11788,5,1,3,1
11789,5,5,3,2
11790,27,1,3,1
11791,3,1,3,1
11792,6,5,3,2
11793,28,1,3,1
11794,28,5,3,2
11795,6,6,3,2
11796,1,3,2,1
11797,1,7,2,2
11798,9,7,2,2
11799,1,3,2,1
11800,3,5,3,2
11801,1,3,2,1
11802,1,7,2,2
11803,28,5,3,2
11804,28,1,3,1
11805,28,1,3,1
11806,3,1,3,1
11807,6,5,3,2
11808,6,5,3,2
11809,6,1,3,1
11810,3,1,3,1
11811,3,5,3,2
11812,3,5,3,2
11813,3,5,3,2
11814,3,5,3,2
11815,12,5,3,2
11816,5,5,3,2
11817,3,2,3,1
11818,3,6,3,2
11819,11,5,3,2
11820,6,1,3,1
11821,3,1,3,1
11822,6,1,3,1
11823,3,1,3,1
11824,3,1,3,1
11825,1,3,2,1
11826,28,7,2,2
11827,1,7,2,2
11828,1,3,2,1
11829,1,3,2,1
11830,1,3,2,1
11831,1,8,1,2
11832,1,8,1,2
11833,14,4,1,1
11834,6,5,3,2
11835,3,5,3,2
11836,1,3,2,1
11837,1,3,2,1
11838,1,7,2,2
11839,1,7,2,2
11840,1,3,2,1
11841,1,3,2,1
11842,1,7,2,2
11843,15,4,1,1
11844,15,4,1,1
11845,19,8,1,2
11846,19,4,1,1
11847,3,5,3,2
11848,1,7,2,2
11849,1,3,2,1
11850,3,5,3,2
11851,3,5,3,2
11852,3,1,3,1
11853,9,5,3,2
11854,1,7,2,2
11855,1,7,2,2
11856,1,7,2,2
11857,29,1,3,1
11858,11,6,3,2
11859,1,7,2,2
11860,21,4,1,1
11861,3,8,1,2
11862,6,5,3,2
11863,3,1,3,1
11864,18,4,1,1
11865,11,5,3,2
11866,6,5,3,2
11867,3,5,3,2
11868,12,5,3,2
11869,28,5,3,2
11870,28,5,3,2
11871,28,5,3,2
11872,3,1,3,1
11873,10,5,3,2
11874,29,5,3,2
11875,29,1,3,1
11876,3,5,3,2
11877,9,5,3,2
11878,5,5,3,2
11879,6,5,3,2
11880,6,1,3,1
11881,3,5,3,2
11882,3,5,3,2
11883,8,4,1,1
11884,8,4,1,1
11885,8,8,1,2
11886,3,5,3,2
11887,6,1,3,1
11888,6,1,3,1
11889,3,1,3,1
11890,17,4,1,1
11891,20,8,1,2
11892,11,3,2,1
11893,23,1,3,1
11894,3,5,3,2
11895,1,3,2,1
11896,1,7,2,2
11897,28,1,3,1
11898,29,5,3,2
11899,6,5,3,2
11900,3,5,3,2
11901,3,5,3,2
11902,3,5,3,2
11903,3,8,1,2
11904,18,4,1,1
11905,9,5,3,2
11906,29,5,3,2
11907,22,1,3,1
11908,6,1,3,1
11909,6,5,3,2
11910,29,5,3,2
11911,6,1,3,1
11912,3,5,3,2
11913,29,1,3,1
11914,29,1,3,1
11915,29,5,3,2
11916,6,7,2,2
11917,12,1,3,1
11918,3,5,3,2
11919,3,5,3,2
11920,3,1,3,1
11921,6,1,3,1
11922,3,8,1,2
11923,5,5,3,2
11924,6,2,3,1
11925,6,2,3,1
11926,6,2,3,1
11927,3,5,3,2
11928,9,1,3,1
11929,3,5,3,2
11930,3,6,3,2
11931,1,7,2,2
11932,1,7,2,2
11933,1,7,2,2
11934,1,3,2,1
11935,1,7,2,2
11936,1,3,2,1
11937,1,3,2,1
11938,1,3,2,1
11939,6,2,3,1
11940,3,5,3,2
11941,3,1,3,1
11942,3,1,3,1
11943,3,6,3,2
11944,17,8,1,2
11945,17,4,1,1
11946,18,4,1,1
11947,18,4,1,1
11948,9,8,1,2
11949,18,5,3,2
11950,1,7,2,2
11951,1,7,2,2
11952,1,3,2,1
11953,3,5,3,2
11954,3,1,3,1
11955,3,5,3,2
11956,-2,1,3,1
11957,11,1,3,1
11958,3,5,3,2
11959,6,5,3,2
11960,1,3,2,1
11961,1,7,2,2
11962,3,5,3,2
11963,3,1,3,1
11964,11,1,3,1
11965,9,1,3,1
11966,3,5,3,2
11967,3,5,3,2
11968,1,7,2,2
11969,1,3,2,1
11970,15,8,1,2
11971,15,4,1,1
11972,15,4,1,1
11973,29,1,3,1
11974,19,8,1,2
11975,19,8,1,2
11976,19,4,1,1
11977,15,4,1,1
11978,19,4,1,1
11979,19,8,1,2
11980,19,8,1,2
11981,19,8,1,2
11982,20,4,1,1
11983,20,4,1,1
11984,7,1,3,1
11985,7,1,3,1
11986,7,5,3,2
11987,6,5,3,2
11988,28,5,3,2
11989,28,5,3,2
11990,12,1,3,1
11991,1,7,2,2
11992,1,3,2,1
11993,1,7,2,2
11994,28,1,3,1
11995,28,5,3,2
11996,3,5,3,2
11997,29,1,3,1
11998,5,1,3,1
11999,3,5,3,2
12000,6,5,3,2
12001,6,5,3,2
12002,3,1,3,1
12003,3,5,3,2
12004,6,5,3,2
12005,1,7,2,2
12006,22,1,3,1
12007,1,3,2,1
12008,3,1,3,1
12009,11,1,3,1
12010,5,4,1,1
12011,6,1,3,1
12012,12,1,3,1
12013,5,1,3,1
12014,3,1,3,1
12015,5,5,3,2
12016,27,1,3,1
12017,6,6,3,2
12018,6,5,3,2
12019,6,1,3,1
12020,3,5,3,2
12021,3,5,3,2
12022,3,5,3,2
12023,5,1,3,1
12024,6,5,3,2
12025,6,5,3,2
12026,6,1,3,1
12027,3,5,3,2
12028,6,5,3,2
12029,29,5,3,2
12030,11,5,3,2
12031,29,1,3,1
12032,3,5,3,2
12033,12,1,3,1
12034,3,5,3,2
12035,3,5,3,2
12036,3,6,3,2
12037,29,5,3,2
12038,29,5,3,2
12039,29,2,3,1
12040,29,2,3,1
12041,29,1,3,1
12042,3,5,3,2
12043,3,1,3,1
12044,28,1,3,1
12045,3,1,3,1
12046,9,5,3,2
12047,29,5,3,2
12048,29,5,3,2
12049,29,5,3,2
12050,1,3,2,1
12051,5,5,3,2
12052,1,7,2,2
12053,1,3,2,1
12054,6,5,3,2
12055,3,1,3,1
12056,6,1,3,1
12057,6,5,3,2
12058,3,5,3,2
12059,12,2,3,1
12060,6,1,3,1
12061,6,5,3,2
12062,17,8,1,2
12063,6,5,3,2
12064,3,1,3,1
12065,11,1,3,1
12066,11,6,3,2
12067,3,1,3,1
12068,3,4,1,1
12069,5,1,3,1
12070,9,5,3,2
12071,12,1,3,1
12072,24,1,3,1
12073,24,5,3,2
12074,12,1,3,1
12075,12,1,3,1
12076,12,5,3,2
12077,22,1,3,1
12078,29,5,3,2
12079,3,1,3,1
12080,5,1,3,1
12081,3,1,3,1
12082,6,1,3,1
12083,5,5,3,2
12084,6,2,3,1
12085,22,6,3,2
12086,5,5,3,2
12087,5,6,3,2
12088,28,1,3,1
12089,28,1,3,1
12090,6,2,3,1
12091,3,2,3,1
12092,6,5,3,2
12093,6,1,3,1
12094,9,5,3,2
12095,22,1,3,1
12096,3,5,3,2
12097,6,5,3,2
12098,7,8,1,2
12099,28,5,3,2
12100,5,1,3,1
12101,3,1,3,1
12102,21,4,1,1
12103,17,4,1,1
12104,29,5,3,2
12105,3,1,3,1
12106,29,1,3,1
12107,9,1,3,1
12108,5,5,3,2
12109,5,1,3,1
12110,3,1,3,1
12111,28,1,3,1
12112,3,1,3,1
12113,5,5,3,2
12114,5,1,3,1
12115,29,5,3,2
12116,11,1,3,1
12117,-2,5,3,2
12118,3,6,3,2
12119,11,2,3,1
12120,3,5,3,2
12121,6,5,3,2
12122,6,1,3,1
12123,3,5,3,2
12124,1,3,2,1
12125,1,3,2,1
12126,1,7,2,2
12127,29,1,3,1
12128,29,5,3,2
12129,1,3,2,1
12130,1,7,2,2
12131,1,3,2,1
12132,1,3,2,1
12133,1,3,2,1
12134,29,1,3,1
12135,29,5,3,2
12136,9,5,3,2
12137,29,5,3,2
12138,29,5,3,2
12139,29,1,3,1
12140,29,5,3,2
12141,18,11,1,1
12142,20,14,1,2
12143,12,11,1,1
12144,12,11,1,1
12145,3,12,3,2
12146,1,13,2,2
12147,1,13,2,2
12148,1,13,2,2
12149,1,13,2,2
12150,1,13,2,2
12151,1,10,2,1
12152,1,10,2,1
12153,1,13,2,2
12154,29,9,3,1
12155,3,12,3,2
12156,1,10,2,1
12157,1,10,2,1
12158,1,10,2,1
12159,3,9,3,1
12160,29,9,3,1
12161,1,13,2,2
12162,1,13,2,2
12163,1,10,2,1
12164,3,12,3,2
12165,29,9,3,1
12166,3,12,3,2
12167,3,12,3,2
12168,9,12,3,2
12169,6,12,3,2
12170,6,9,3,1
12171,1,10,2,1
12172,1,13,2,2
12173,25,9,3,1
12174,28,9,3,1
12175,19,11,1,1
12176,19,14,1,2
12177,20,14,1,2
12178,20,11,1,1
12179,20,11,1,1
12180,20,14,1,2
12181,20,14,1,2
12182,20,11,1,1
12183,1,10,2,1
12184,1,10,2,1
12185,1,13,2,2
12186,1,10,2,1
12187,1,10,2,1
12188,1,13,2,2
12189,1,10,2,1
12190,1,10,2,1
12191,1,13,2,2
12192,1,10,2,1
12193,1,13,2,2
12194,1,13,2,2
12195,3,12,3,2
12196,1,10,2,1
12197,1,10,2,1
12198,6,9,3,1
12199,1,10,2,1
12200,1,10,2,1
12201,1,13,2,2
12202,1,10,2,1
12203,1,10,2,1
12204,17,11,1,1
12205,17,11,1,1
12206,3,11,1,1
12207,12,12,3,2
12208,1,13,2,2
12209,1,13,2,2
12210,1,13,2,2
12211,1,13,2,2
12212,1,10,2,1
12213,-2,9,3,1
12214,1,13,2,2
12215,5,12,3,2
12216,8,12,3,2
12217,17,14,1,2
12218,17,11,1,1
12219,-2,9,3,1
12220,29,11,1,1
12221,9,9,3,1
12222,1,13,2,2
12223,1,10,2,1
12224,1,10,2,1
12225,11,9,3,1
12226,1,10,2,1
12227,29,11,1,1
12228,29,14,1,2
12229,28,12,3,2
12230,6,12,3,2
12231,6,12,3,2
12232,6,9,3,1
12233,6,12,3,2
12234,6,12,3,2
12235,6,12,3,2
12236,3,9,3,1
12237,1,10,2,1
12238,3,12,3,2
12239,9,12,3,2
12240,1,13,2,2
12241,1,13,2,2
12242,3,12,3,2
12243,9,12,3,2
12244,3,9,3,1
12245,3,9,3,1
12246,3,13,2,2
12247,23,12,3,2
12248,23,12,3,2
12249,3,12,3,2
12250,6,12,3,2
12251,7,12,3,2
12252,6,12,3,2
12253,12,9,3,1
12254,1,13,2,2
12255,28,10,2,1
12256,1,10,2,1
12257,1,10,2,1
12258,9,12,3,2
12259,22,10,2,1
12260,22,10,2,1
12261,3,9,3,1
12262,11,9,3,1
12263,11,12,3,2
12264,5,12,3,2
12265,5,12,3,2
12266,3,9,3,1
12267,28,12,3,2
12268,3,12,3,2
12269,1,14,1,2
12270,6,12,3,2
12271,3,12,3,2
12272,3,12,3,2
12273,5,12,3,2
12274,2,9,3,1
12275,6,9,3,1
12276,25,9,3,1
12277,3,9,3,1
12278,3,14,1,2
12279,17,14,1,2
12280,1,10,2,1
12281,1,13,2,2
12282,18,14,1,2
12283,4,11,1,1
12284,16,14,1,2
12285,23,12,3,2
12286,23,12,3,2
12287,23,9,3,1
12288,17,11,1,1
12289,20,9,3,1
12290,21,9,3,1
12291,20,12,3,2
12292,3,12,3,2
12293,18,14,1,2
12294,3,12,3,2
12295,3,9,3,1
12296,5,9,3,1
12297,5,9,3,1
12298,3,9,3,1
12299,5,9,3,1
